country	year	pop	continent	lifeExp	gdpPercap
1446	Libya	1977	2721783	Africa	57.442	21951.21176
1447	Libya	1982	3344074	Africa	62.155	17364.27538
1448	Libya	1987	3799845	Africa	66.234	11770.5898
1449	Libya	1992	4364501	Africa	68.755	9640.138501
1450	Libya	1997	4759670	Africa	71.555	9467.446056
1451	Libya	2002	5368585	Africa	72.737	9534.677467
1452	Libya	2007	6036914	Africa	73.952	12057.49928
1453	Togo	1952	1219113	Africa	38.596	859.8086567
1454	Togo	1957	1357445	Africa	41.208	925.9083202
1455	Togo	1962	1528098	Africa	43.922	1067.53481
1456	Togo	1967	1735550	Africa	46.769	1477.59676
1457	Togo	1972	2056351	Africa	49.759	1649.660188
1458	Togo	1977	2308582	Africa	52.887	1532.776998
1459	Togo	1982	2644765	Africa	55.471	1344.577953
1460	Togo	1987	3154264	Africa	56.941	1202.201361
1461	Togo	1992	3747553	Africa	58.061	1034.298904
1462	Togo	1997	4320890	Africa	58.39	982.2869243
1463	Togo	2002	4977378	Africa	57.561	886.2205765
1464	Togo	2007	5701579	Africa	58.42	882.9699438
1465	Eritrea	1952	1438760	Africa	35.928	328.9405571
1466	Eritrea	1957	1542611	Africa	38.047	344.1618859
1467	Eritrea	1962	1666618	Africa	40.158	380.9958433
1468	Eritrea	1967	1820319	Africa	42.189	468.7949699
1469	Eritrea	1972	2260187	Africa	44.142	514.3242082
1470	Eritrea	1977	2512642	Africa	44.535	505.7538077
1471	Eritrea	1982	2637297	Africa	43.89	524.8758493
1472	Eritrea	1987	2915959	Africa	46.453	521.1341333
1473	Eritrea	1992	3668440	Africa	49.991	582.8585102
1474	Eritrea	1997	4058319	Africa	53.378	913.47079
1475	Eritrea	2002	4414865	Africa	55.24	765.3500015
1476	Eritrea	2007	4906585	Africa	58.04	641.3695236
1477	Central African Republic	1952	1291695	Africa	35.463	1071.310713
1478	Central African Republic	1957	1392284	Africa	37.464	1190.844328
1479	Central African Republic	1962	1523478	Africa	39.475	1193.068753
1480	Central African Republic	1967	1733638	Africa	41.478	1136.056615
1481	Central African Republic	1972	1927260	Africa	43.457	1070.013275
1482	Central African Republic	1977	2167533	Africa	46.775	1109.374338
1483	Central African Republic	1982	2476971	Africa	48.295	956.7529907
1484	Central African Republic	1987	2840009	Africa	50.485	844.8763504
1485	Central African Republic	1992	3265124	Africa	49.396	747.9055252
1486	Central African Republic	1997	3696513	Africa	46.066	740.5063317
1487	Central African Republic	2002	4048013	Africa	43.308	738.6906068
1488	Central African Republic	2007	4369038	Africa	44.741	706.016537
1489	Congo, Rep.	1952	854885	Africa	42.111	2125.621418
1490	Congo, Rep.	1957	940458	Africa	45.053	2315.056572
1491	Congo, Rep.	1962	1047924	Africa	48.435	2464.783157
1492	Congo, Rep.	1967	1179760	Africa	52.04	2677.939642
1493	Congo, Rep.	1972	1340458	Africa	54.907	3213.152683
1494	Congo, Rep.	1977	1536769	Africa	55.625	3259.178978
1495	Congo, Rep.	1982	1774735	Africa	56.695	4879.507522
1496	Congo, Rep.	1987	2064095	Africa	57.47	4201.194937
1497	Congo, Rep.	1992	2409073	Africa	56.433	4016.239529
1498	Congo, Rep.	1997	2800947	Africa	52.962	3484.164376
1499	Congo, Rep.	2002	3328795	Africa	52.97	3484.06197
1500	Congo, Rep.	2007	3800610	Africa	55.322	3632.557798
1501	Liberia	1952	863308	Africa	38.48	575.5729961
1502	Liberia	1957	975950	Africa	39.486	620.9699901
1503	Liberia	1962	1112796	Africa	40.502	634.1951625
1504	Liberia	1967	1279406	Africa	41.536	713.6036483
1505	Liberia	1972	1482628	Africa	42.614	803.0054535
1506	Liberia	1977	1703617	Africa	43.764	640.3224383
1507	Liberia	1982	1956875	Africa	44.852	572.1995694
1508	Liberia	1987	2269414	Africa	46.027	506.1138573
1509	Liberia	1992	1912974	Africa	40.802	636.6229191
1510	Liberia	1997	2200725	Africa	42.221	609.1739508
1511	Liberia	2002	2814651	Africa	43.753	531.4823679
1512	Liberia	2007	3193942	Africa	45.678	414.5073415
1513	Mauritania	1952	1022556	Africa	40.543	743.1159097
1514	Mauritania	1957	1076852	Africa	42.338	846.1202613
1515	Mauritania	1962	1146757	Africa	44.248	1055.896036
1516	Mauritania	1967	1230542	Africa	46.289	1421.145193
1517	Mauritania	1972	1332786	Africa	48.437	1586.851781
1518	Mauritania	1977	1456688	Africa	50.852	1497.492223
1519	Mauritania	1982	1622136	Africa	53.599	1481.150189
1520	Mauritania	1987	1841240	Africa	56.145	1421.603576
1521	Mauritania	1992	2119465	Africa	58.333	1361.369784
1522	Mauritania	1997	2444741	Africa	60.43	1483.136136
1523	Mauritania	2002	2828858	Africa	62.247	1579.019543
1524	Mauritania	2007	3270065	Africa	64.164	1803.151496
1525	Lesotho	1952	748747	Africa	42.138	298.8462121
1526	Lesotho	1957	813338	Africa	45.047	335.9971151
1527	Lesotho	1962	893143	Africa	47.747	411.8006266
1528	Lesotho	1967	996380	Africa	48.492	498.6390265
1529	Lesotho	1972	1116779	Africa	49.767	496.5815922
1530	Lesotho	1977	1251524	Africa	52.208	745.3695408
1531	Lesotho	1982	1411807	Africa	55.078	797.2631074
1532	Lesotho	1987	1599200	Africa	57.18	773.9932141
1533	Lesotho	1992	1803195	Africa	59.685	977.4862725
1534	Lesotho	1997	1982823	Africa	55.558	1186.147994
1535	Lesotho	2002	2046772	Africa	44.593	1275.184575
1536	Lesotho	2007	2012649	Africa	42.592	1569.331442
1537	Namibia	1952	485831	Africa	41.725	2423.780443
1538	Namibia	1957	548080	Africa	45.226	2621.448058
1539	Namibia	1962	621392	Africa	48.386	3173.215595
1540	Namibia	1967	706640	Africa	51.159	3793.694753
1541	Namibia	1972	821782	Africa	53.867	3746.080948
1542	Namibia	1977	977026	Africa	56.437	3876.485958
1543	Namibia	1982	1099010	Africa	58.968	4191.100511
1544	Namibia	1987	1278184	Africa	60.835	3693.731337
1545	Namibia	1992	1554253	Africa	61.999	3804.537999
1546	Namibia	1997	1774766	Africa	58.909	3899.52426
1547	Namibia	2002	1972153	Africa	51.479	4072.324751
1548	Namibia	2007	2055080	Africa	52.906	4811.060429
1549	Botswana	1952	442308	Africa	47.622	851.2411407
1550	Botswana	1957	474639	Africa	49.618	918.2325349
1551	Botswana	1962	512764	Africa	51.52	983.6539764
1552	Botswana	1967	553541	Africa	53.298	1214.709294
1553	Botswana	1972	619351	Africa	56.024	2263.611114
1554	Botswana	1977	781472	Africa	59.319	3214.857818
1555	Botswana	1982	970347	Africa	61.484	4551.14215
1556	Botswana	1987	1151184	Africa	63.622	6205.88385
1557	Botswana	1992	1342614	Africa	62.745	7954.111645
1558	Botswana	1997	1536536	Africa	52.556	8647.142313
1559	Botswana	2002	1630347	Africa	46.634	11003.60508
1560	Botswana	2007	1639131	Africa	50.728	12569.85177
1561	Mauritius	1952	516556	Africa	50.986	1967.955707
1562	Mauritius	1957	609816	Africa	58.089	2034.037981
1563	Mauritius	1962	701016	Africa	60.246	2529.067487
1564	Mauritius	1967	789309	Africa	61.557	2475.387562
1565	Mauritius	1972	851334	Africa	62.944	2575.484158
1566	Mauritius	1977	913025	Africa	64.93	3710.982963
1567	Mauritius	1982	992040	Africa	66.711	3688.037739
1568	Mauritius	1987	1042663	Africa	68.74	4783.586903
1569	Mauritius	1992	1096202	Africa	69.745	6058.253846
1570	Mauritius	1997	1149818	Africa	70.736	7425.705295
1571	Mauritius	2002	1200206	Africa	71.954	9021.815894
1572	Mauritius	2007	1250882	Africa	72.801	10956.99112
1573	Guinea-Bissau	1952	580653	Africa	32.5	299.850319
1574	Guinea-Bissau	1957	601095	Africa	33.489	431.7904566
1575	Guinea-Bissau	1962	627820	Africa	34.488	522.0343725
1576	Guinea-Bissau	1967	601287	Africa	35.492	715.5806402
1577	Guinea-Bissau	1972	625361	Africa	36.486	820.2245876
1578	Guinea-Bissau	1977	745228	Africa	37.465	764.7259628
1579	Guinea-Bissau	1982	825987	Africa	39.327	838.1239671
1580	Guinea-Bissau	1987	927524	Africa	41.245	736.4153921
1581	Guinea-Bissau	1992	1050938	Africa	43.266	745.5398706
1582	Guinea-Bissau	1997	1193708	Africa	44.873	796.6644681
1583	Guinea-Bissau	2002	1332459	Africa	45.504	575.7047176
1584	Guinea-Bissau	2007	1472041	Africa	46.388	579.231743
1585	Gabon	1952	420702	Africa	37.003	4293.476475
1586	Gabon	1957	434904	Africa	38.999	4976.198099
1587	Gabon	1962	455661	Africa	40.489	6631.459222
1588	Gabon	1967	489004	Africa	44.598	8358.761987
1589	Gabon	1972	537977	Africa	48.69	11401.94841
1590	Gabon	1977	706367	Africa	52.79	21745.57328
1591	Gabon	1982	753874	Africa	56.564	15113.36194
1592	Gabon	1987	880397	Africa	60.19	11864.40844
1593	Gabon	1992	985739	Africa	61.366	13522.15752
1594	Gabon	1997	1126189	Africa	60.461	14722.84188
1595	Gabon	2002	1299304	Africa	56.761	12521.71392
1596	Gabon	2007	1454867	Africa	56.735	13206.48452
1597	Gambia	1952	284320	Africa	30	485.2306591
1598	Gambia	1957	323150	Africa	32.065	520.9267111
1599	Gambia	1962	374020	Africa	33.896	599.650276
1600	Gambia	1967	439593	Africa	35.857	734.7829124
1601	Gambia	1972	517101	Africa	38.308	756.0868363
1602	Gambia	1977	608274	Africa	41.842	884.7552507
1603	Gambia	1982	715523	Africa	45.58	835.8096108
1604	Gambia	1987	848406	Africa	49.265	611.6588611
1605	Gambia	1992	1025384	Africa	52.644	665.6244126
1606	Gambia	1997	1235767	Africa	55.861	653.7301704
1607	Gambia	2002	1457766	Africa	58.041	660.5855997
1608	Gambia	2007	1688359	Africa	59.448	752.7497265
1609	Swaziland	1952	290243	Africa	41.407	1148.376626
1610	Swaziland	1957	326741	Africa	43.424	1244.708364
1611	Swaziland	1962	370006	Africa	44.992	1856.182125
1612	Swaziland	1967	420690	Africa	46.633	2613.101665
1613	Swaziland	1972	480105	Africa	49.552	3364.836625
1614	Swaziland	1977	551425	Africa	52.537	3781.410618
1615	Swaziland	1982	649901	Africa	55.561	3895.384018
1616	Swaziland	1987	779348	Africa	57.678	3984.839812
1617	Swaziland	1992	962344	Africa	58.474	3553.0224
1618	Swaziland	1997	1054486	Africa	54.289	3876.76846
1619	Swaziland	2002	1130269	Africa	43.869	4128.116943
1620	Swaziland	2007	1133066	Africa	39.613	4513.480643
1621	Reunion	1952	257700	Africa	52.724	2718.885295
1622	Reunion	1957	308700	Africa	55.09	2769.451844
1623	Reunion	1962	358900	Africa	57.666	3173.72334
1624	Reunion	1967	414024	Africa	60.542	4021.175739
1625	Reunion	1972	461633	Africa	64.274	5047.658563
1626	Reunion	1977	492095	Africa	67.064	4319.804067
1627	Reunion	1982	517810	Africa	69.885	5267.219353
1628	Reunion	1987	562035	Africa	71.913	5303.377488
1629	Reunion	1992	622191	Africa	73.615	6101.255823
1630	Reunion	1997	684810	Africa	74.772	6071.941411
1631	Reunion	2002	743981	Africa	75.744	6316.1652
1632	Reunion	2007	798094	Africa	76.442	7670.122558
1633	Comoros	1952	153936	Africa	40.715	1102.990936
1634	Comoros	1957	170928	Africa	42.46	1211.148548
1635	Comoros	1962	191689	Africa	44.467	1406.648278
1636	Comoros	1967	217378	Africa	46.472	1876.029643
1637	Comoros	1972	250027	Africa	48.944	1937.577675
1638	Comoros	1977	304739	Africa	50.939	1172.603047
1639	Comoros	1982	348643	Africa	52.933	1267.100083
1640	Comoros	1987	395114	Africa	54.926	1315.980812
1641	Comoros	1992	454429	Africa	57.939	1246.90737
1642	Comoros	1997	527982	Africa	60.66	1173.618235
1643	Comoros	2002	614382	Africa	62.974	1075.811558
1644	Comoros	2007	710960	Africa	65.152	986.1478792
1645	Equatorial Guinea	1952	216964	Africa	34.482	375.6431231
1646	Equatorial Guinea	1957	232922	Africa	35.983	426.0964081
1647	Equatorial Guinea	1962	249220	Africa	37.485	582.8419714
1648	Equatorial Guinea	1967	259864	Africa	38.987	915.5960025
1649	Equatorial Guinea	1972	277603	Africa	40.516	672.4122571
1650	Equatorial Guinea	1977	192675	Africa	42.024	958.5668124
1651	Equatorial Guinea	1982	285483	Africa	43.662	927.8253427
1652	Equatorial Guinea	1987	341244	Africa	45.664	966.8968149
1653	Equatorial Guinea	1992	387838	Africa	47.545	1132.055034
1654	Equatorial Guinea	1997	439971	Africa	48.245	2814.480755
1655	Equatorial Guinea	2002	495627	Africa	49.348	7703.4959
1656	Equatorial Guinea	2007	551201	Africa	51.579	12154.08975
1657	Djibouti	1952	63149	Africa	34.812	2669.529475
1658	Djibouti	1957	71851	Africa	37.328	2864.969076
1659	Djibouti	1962	89898	Africa	39.693	3020.989263
1660	Djibouti	1967	127617	Africa	42.074	3020.050513
1661	Djibouti	1972	178848	Africa	44.366	3694.212352
1662	Djibouti	1977	228694	Africa	46.519	3081.761022
1663	Djibouti	1982	305991	Africa	48.812	2879.468067
1664	Djibouti	1987	311025	Africa	50.04	2880.102568
1665	Djibouti	1992	384156	Africa	51.604	2377.156192
1666	Djibouti	1997	417908	Africa	53.157	1895.016984
1667	Djibouti	2002	447416	Africa	53.373	1908.260867
1668	Djibouti	2007	496374	Africa	54.791	2082.481567
1669	Sao Tome and Principe	1952	60011	Africa	46.471	879.5835855
1670	Sao Tome and Principe	1957	61325	Africa	48.945	860.7369026
1671	Sao Tome and Principe	1962	65345	Africa	51.893	1071.551119
1672	Sao Tome and Principe	1967	70787	Africa	54.425	1384.840593
1673	Sao Tome and Principe	1972	76595	Africa	56.48	1532.985254
1674	Sao Tome and Principe	1977	86796	Africa	58.55	1737.561657
1675	Sao Tome and Principe	1982	98593	Africa	60.351	1890.218117
1676	Sao Tome and Principe	1987	110812	Africa	61.728	1516.525457
1677	Sao Tome and Principe	1992	125911	Africa	62.742	1428.777814
1678	Sao Tome and Principe	1997	145608	Africa	63.306	1339.076036
1679	Sao Tome and Principe	2002	170372	Africa	64.337	1353.09239
1680	Sao Tome and Principe	2007	199579	Africa	65.528	1598.435089
